2022-08-25 21:19|82|73|21149|29050|89825
2022-08-25 21:19|40|58|36434|18203|87320
2022-08-25 21:19|10|86|87614|91317|23259
2022-08-25 21:19|92|49|20652|22433|81899
2022-08-25 21:20|28|78|63780|39044|90950
2022-08-25 21:20|44|8|4328|13434|74418
2022-08-25 21:20|56|42|4125|17104|15778
2022-08-25 21:20|63|59|90388|48644|80533
2022-08-25 21:20|50|22|2434|94562|45850
2022-08-25 21:20|77|54|56436|34958|33829
2022-08-25 21:21|1|66|47829|35465|68422
2022-08-25 21:21|71|7|83683|22420|97077
2022-08-25 21:21|98|49|87767|53650|42995
2022-08-25 21:21|46|38|7569|14439|27855
2022-08-25 21:21|86|34|57550|35642|2919
2022-08-25 21:21|76|61|75272|54796|2857
2022-08-25 21:22|95|70|58950|60528|55148
2022-08-25 21:22|30|57|93958|83365|32588
2022-08-25 21:22|14|10|69000|58664|94990
2022-08-25 21:22|39|78|56095|80827|70086
2022-08-25 21:22|72|17|14146|67980|64558
2022-08-25 21:22|79|54|7471|54323|36241
2022-08-25 21:23|81|84|80044|44280|57096
2022-08-25 21:50|33|82|26217|9011|99849
2022-08-25 21:51|46|78|24046|33984|30990
2022-08-25 21:51|70|4|53344|16950|29763
2022-08-25 21:51|6|73|29159|68603|84680
2022-08-25 21:51|37|5|22943|78908|17323
2022-08-25 21:51|85|98|83598|33933|52693
2022-08-25 21:51|42|10|17000|97029|57100
2022-08-25 21:52|67|10|17097|20302|55548
2022-08-25 21:52|17|71|95779|32727|88454
2022-08-25 21:52|8|47|44284|7392|65762
2022-08-25 21:52|71|54|97271|7953|56354
2022-08-25 21:52|60|13|33986|32267|63441
2022-08-25 21:52|13|50|57021|61760|53776
2022-08-25 21:53|92|26|20258|50086|57870
2022-08-25 21:53|80|75|25081|53663|85166
2022-08-25 21:53|80|19|79872|58089|54944
2022-08-25 21:53|22|91|12213|36378|47854
2022-08-25 21:53|74|12|19239|54656|55538
2022-08-25 21:53|76|76|3049|75200|91520
2022-08-25 21:54|70|87|60600|97152|99598
2022-08-25 21:54|45|20|98738|65967|71837
2022-08-25 21:54|2|14|90297|65792|5307
2022-08-25 21:54|42|72|6074|44704|48499
2022-08-25 21:54|81|37|81339|6759|27037
2022-08-25 21:54|5|23|28760|58111|43822
2022-08-25 21:55|62|95|58541|69187|47211
2022-08-25 21:55|17|91|47400|5281|77388
2022-08-25 21:55|6|32|61480|87888|81467
2022-08-25 21:55|82|38|87506|39089|10566
2022-08-25 21:55|14|66|34672|52094|12917
2022-08-25 21:55|58|15|61955|19875|76107
2022-08-25 21:56|24|72|76285|20267|55751
2022-08-25 21:56|90|9|41477|94497|75595
2022-08-25 21:56|39|17|38983|93355|68847
2022-08-25 21:56|59|53|54128|82300|19056
2022-08-25 21:56|70|59|93313|1293|72858
2022-08-25 21:56|79|12|65769|30649|13510
2022-08-25 21:57|46|53|40017|67085|1896
2022-08-25 21:57|97|92|59603|68416|59644
2022-08-25 21:57|39|85|90109|48169|50016
2022-08-25 21:57|64|9|58342|57231|59880
2022-08-25 21:57|59|2|38746|29986|76432
2022-08-25 21:57|9|37|46769|44016|99233
2022-08-25 21:58|94|26|62071|35823|88098
2022-08-25 21:58|94|18|31086|72428|10734
2022-08-25 21:58|81|68|80602|54287|73965
2022-08-25 21:58|2|96|71007|61226|83659
2022-08-25 21:58|26|46|78451|51932|60248
2022-08-25 21:58|58|92|60092|75193|99569
2022-08-25 21:59|76|79|20224|81179|23874
2022-08-25 21:59|47|77|72329|30311|13808
2022-08-25 21:59|84|84|62656|85614|8928
2022-08-25 21:59|47|84|80794|72064|17893
2022-08-25 21:59|57|60|46524|43518|1287
2022-08-25 21:59|11|42|32278|93424|28504
2022-08-25 22:00|72|72|6874|46170|4287
2022-08-25 22:00|10|29|27891|82789|5744
2022-08-25 22:00|66|39|93015|60073|39323
2022-08-25 22:00|58|27|58994|78104|89055
2022-08-25 22:00|42|56|82029|20590|58141
2022-08-25 22:00|55|42|93635|69987|9523
2022-08-25 22:01|35|57|64078|70976|26802
2022-08-25 22:01|88|20|75559|78267|2399
2022-08-25 22:01|37|12|67907|5468|27313
2022-08-25 22:01|88|70|34149|14155|51886
2022-08-25 22:01|53|32|24097|66919|13710
2022-08-25 22:01|19|51|22545|36986|42199
2022-08-25 22:02|26|84|66764|27531|97584
2022-08-25 22:02|88|43|72063|16272|16927
2022-08-25 22:02|59|2|39268|3796|5932
2022-08-25 22:02|13|91|17901|40497|16206
2022-08-25 22:02|34|41|44144|2593|38416
2022-08-25 22:02|71|10|54817|30522|18639
2022-08-25 22:03|89|84|72812|18262|44261
2022-08-25 22:03|18|52|53774|4316|27903
2022-08-25 22:03|64|50|78751|31463|42349
2022-08-25 22:03|6|38|8253|36843|73797
2022-08-25 22:03|27|20|74816|48862|73008
2022-08-25 22:03|67|62|85144|61731|24142
2022-08-25 22:04|66|36|10628|58881|64995
2022-08-25 22:04|26|74|50720|30570|1670
2022-08-25 22:04|58|88|64601|39113|49025
2022-08-25 22:04|9|14|37267|35633|93287
2022-08-25 22:04|2|14|61183|78940|80847
2022-08-25 22:04|35|72|9247|52831|82676
2022-08-25 22:05|30|10|24772|43790|95568
2022-08-25 22:05|15|82|55244|60275|22272
2022-08-25 22:05|82|27|1080|79249|78672
2022-08-25 22:05|17|20|33787|77010|97486
2022-08-25 22:05|53|25|2168|25670|45435
2022-08-25 22:05|40|3|84342|77137|51010
2022-08-25 22:06|82|26|26995|12476|18147
2022-08-25 22:06|44|11|16817|7699|54803
2022-08-25 22:06|22|38|87692|1946|18641
2022-08-25 22:06|14|26|51124|4577|27361
2022-08-25 22:06|47|11|43995|38751|64218
2022-08-25 22:06|48|41|46289|36415|95285
2022-08-25 22:07|61|6|75322|36982|98418
2022-08-25 22:07|64|15|67435|17444|94950
2022-08-25 22:07|25|6|84629|39445|61418
2022-08-25 22:07|61|98|59315|1797|48405
2022-08-25 22:07|70|16|22646|33362|30007
2022-08-25 22:07|64|49|86604|43343|46525
2022-08-25 22:08|8|37|56895|61738|33946
2022-08-25 22:08|73|19|38155|49170|97693
2022-08-25 22:08|25|33|4664|66153|51179
2022-08-25 22:08|6|50|31399|40425|72007
2022-08-25 22:08|23|1|97248|59945|79007
2022-08-25 22:08|87|98|81789|2220|77270
2022-08-25 22:09|34|84|95706|27290|73212
2022-08-25 22:09|4|13|85618|67380|27196
2022-08-25 22:09|56|79|34908|1952|7823
2022-08-25 22:09|62|84|28733|20545|28079
2022-08-25 22:09|8|59|56498|50666|7680
2022-08-25 22:09|22|69|24838|95003|57534
2022-08-25 22:10|9|94|62431|11738|65411
2022-08-25 22:10|75|88|53217|75077|79019
2022-08-25 22:10|24|71|49132|5148|10994
2022-08-25 22:10|42|12|10364|9802|89427
2022-08-25 22:10|83|65|10868|95070|5884
2022-08-25 22:10|59|79|5833|27924|13102
2022-08-25 22:11|66|70|4112|6499|5148
2022-08-25 22:11|73|31|56397|77363|26889
2022-08-25 22:11|24|58|82709|99157|19736
2022-08-25 22:11|41|85|55801|51661|39760
2022-08-25 22:11|17|82|88917|35306|23354
2022-08-25 22:11|57|93|63669|60320|88634
2022-08-25 22:12|87|57|92061|45044|4788
2022-08-25 22:12|77|39|68109|13202|82495
2022-08-25 22:12|43|35|96576|48227|56831
2022-08-25 22:12|84|94|60935|8136|34852
2022-08-25 22:12|52|23|42033|95783|8523
2022-08-25 22:12|51|25|60022|43145|68258
2022-08-25 22:13|45|76|24700|43860|98560
2022-08-25 22:13|64|38|8536|42313|21840
2022-08-25 22:13|11|23|60033|48602|4784
2022-08-25 22:13|67|23|27184|67654|84627
2022-08-25 22:13|36|36|32410|98737|85912
2022-08-25 22:13|13|86|40017|4141|90679
2022-08-25 22:14|74|32|78485|88175|55138
2022-08-25 22:14|68|18|28733|46321|67555
2022-08-25 22:14|96|14|27255|69820|27022
2022-08-25 22:14|10|2|35185|31190|93300
2022-08-25 22:14|67|16|37428|93029|19941
2022-08-25 22:14|60|54|77865|36962|79663
2022-08-25 22:15|28|97|66133|97295|62278
2022-08-25 22:15|70|17|78259|58719|36592
2022-08-25 22:15|16|15|98549|50463|63045
2022-08-25 22:15|92|89|78904|60269|86147
2022-08-25 22:15|69|52|49750|58594|83383
2022-08-25 22:15|36|32|26394|34493|21988
2022-08-25 22:16|25|69|84266|98375|90113
2022-08-25 22:16|74|95|49508|76622|32167
2022-08-25 22:16|54|37|20593|80180|84490
2022-08-25 22:16|59|13|58938|41229|95000
2022-08-25 22:16|37|76|28693|75652|4771
2022-08-25 22:16|58|20|26030|45418|92404
2022-08-25 22:17|91|49|78919|93856|88366
2022-08-25 22:17|29|72|13544|4743|33214
2022-08-25 22:17|43|97|75718|7439|35197
2022-08-25 22:17|72|51|13271|2569|35543
2022-08-25 22:17|75|22|12924|28641|84613
2022-08-25 22:17|8|56|98847|30446|61295
2022-08-25 22:18|41|89|88448|55468|68669
2022-08-25 22:18|31|59|72851|97560|58188
2022-08-25 22:18|46|89|93497|60110|24002
2022-08-25 22:18|41|31|10110|14333|78864
2022-08-25 22:18|57|95|59244|85683|6238
2022-08-25 22:18|91|45|31616|71624|61259
2022-08-25 22:19|51|65|16333|99742|60496
2022-08-25 22:19|17|71|56439|49107|23211
2022-08-25 22:19|40|97|36842|55297|75920
2022-08-25 22:19|77|90|16311|82050|60710
2022-08-25 22:19|81|58|87774|80364|48350
2022-08-25 22:19|45|68|87635|24557|65125
2022-08-25 22:20|96|88|33498|95528|63815
2022-08-25 22:20|18|20|30003|49632|1803
2022-08-25 22:20|35|64|90416|42297|38841
2022-08-25 22:20|49|73|59180|11783|89427
2022-08-25 22:20|84|58|93739|1982|34685
2022-08-25 22:20|51|30|85439|90949|69437
2022-08-25 22:21|80|31|91322|9366|35572
2022-08-25 22:21|50|97|50696|78769|26121
2022-08-25 22:21|85|53|72098|27747|14873
2022-08-25 22:21|67|75|81325|99842|85387
2022-08-25 22:21|65|32|7538|75815|82824
2022-08-25 22:22|91|60|76891|78067|48725
2022-08-25 22:22|84|74|9287|73091|66205
2022-08-25 22:22|14|54|41664|59882|38586
2022-08-25 22:22|91|65|87861|52199|70577
2022-08-25 22:22|16|4|32639|91169|32440
2022-08-25 22:22|41|97|72672|86002|8782
2022-08-25 22:23|69|4|20502|65305|46753
2022-08-25 22:23|46|46|90827|40095|75953
2022-08-25 22:23|35|30|37007|66977|92842
2022-08-25 22:23|62|20|97084|96251|92447
2022-08-25 22:23|73|85|70438|4689|21302
2022-08-25 22:23|44|15|72159|40086|7124
2022-08-25 22:24|49|37|86010|37745|1087
2022-08-25 22:24|11|83|82094|31951|50058
2022-08-25 22:24|94|26|29744|93650|18414
2022-08-25 22:24|70|4|46324|63809|8036
2022-08-25 22:24|18|67|90583|41400|36883
2022-08-25 22:24|93|27|27941|56215|10911
2022-08-25 22:25|29|7|11358|66080|2473
2022-08-25 22:25|94|95|64602|22798|92711
2022-08-25 22:25|89|77|95869|85320|68254
2022-08-25 22:25|44|37|47521|75104|13406
2022-08-25 22:25|82|96|33293|17892|3444
2022-08-25 22:25|36|36|52790|21963|72234
2022-08-25 22:26|51|36|46232|65837|39412
2022-08-25 22:26|45|60|57761|63395|88805
2022-08-25 22:26|85|23|10388|76896|83853
2022-08-25 22:26|57|57|46991|92878|90625
2022-08-25 22:26|11|60|57716|21494|67046
2022-08-25 22:26|75|10|71183|71363|69350
2022-08-25 22:27|1|32|98556|52576|42650
2022-08-25 22:27|62|18|21216|14495|78203
2022-08-25 22:27|42|48|64104|72878|19345
2022-08-25 22:27|14|29|60021|86306|21699
2022-08-25 22:27|7|6|34171|12996|79475
2022-08-25 22:27|25|96|25494|64987|32043
2022-08-25 22:28|74|6|75434|27630|56737
2022-08-25 22:28|48|65|99629|83996|1040
2022-08-25 22:28|32|92|29577|47964|51625
2022-08-25 22:28|40|14|98357|62001|72595
2022-08-25 22:28|16|87|88653|72762|71780
2022-08-25 22:28|48|61|88248|79246|84310
2022-08-25 22:29|72|38|64335|86893|47979
2022-08-25 22:29|90|13|58143|9474|47240
2022-08-25 22:29|66|11|83392|11385|45136
2022-08-25 22:29|29|62|56124|74116|72158
2022-08-25 22:29|54|79|80701|18391|93900
2022-08-25 22:29|37|39|55698|10909|86081
2022-08-25 22:30|50|1|19037|63786|22792
2022-08-25 22:30|93|74|3837|4616|39094
2022-08-25 22:30|68|92|70414|49658|53475
2022-08-25 22:30|45|66|41413|70787|80833
2022-08-25 22:31|20|40|2482|82325|17369
2022-08-25 22:31|33|24|77071|60992|69349
2022-08-25 22:32|32|47|68203|24927|9577
2022-08-25 22:32|64|48|6161|78043|14386
2022-08-25 22:32|65|33|63568|38697|61778
2022-08-25 22:32|59|32|38176|28899|60504
2022-08-25 22:32|37|76|91396|51990|65630
2022-08-25 22:32|44|55|69926|41434|37748
2022-08-25 22:33|70|56|14573|34096|6341
2022-08-25 22:33|74|81|6967|99208|99761
2022-08-25 22:33|52|19|92528|27291|12577
2022-08-25 22:33|31|16|54887|79777|97310
2022-08-25 22:33|29|67|32652|82297|18807
2022-08-25 22:33|51|28|82838|15677|61435
2022-08-25 22:34|89|81|40969|78963|7771
2022-08-25 22:34|39|8|29461|52400|18169
2022-08-25 22:34|87|6|45351|90481|32709
2022-08-25 22:34|31|69|43125|83815|9501
2022-08-25 22:34|94|35|66316|82726|75679
2022-08-25 22:34|27|6|19647|55192|23579
2022-08-25 22:35|86|37|52159|43219|25946
2022-08-25 22:35|39|78|22452|9547|4530
2022-08-25 22:35|31|96|96920|6018|24153
2022-08-25 22:35|13|20|31895|74894|99677
2022-08-25 22:35|55|32|78392|99300|62970
2022-08-25 22:35|8|56|71180|47577|51578
2022-08-25 22:36|40|5|68027|37967|9746
2022-08-25 22:36|73|14|51264|7681|94770
2022-08-25 22:36|93|69|48620|96527|18701
2022-08-25 22:36|29|37|33375|67918|30147
2022-08-25 22:36|98|57|71086|32920|34605
2022-08-25 22:36|69|38|44105|59468|26155
2022-08-25 22:37|62|18|83086|23119|98947
2022-08-25 22:37|49|76|24768|48738|18248
2022-08-25 22:37|33|47|98825|39164|4075
2022-08-25 22:37|96|61|54045|15263|52408
2022-08-25 22:37|83|44|62292|22003|43992
2022-08-25 22:37|28|3|44159|31460|55457
2022-08-25 22:38|63|94|99401|73164|26919
2022-08-25 22:38|79|73|31898|19617|49836
2022-08-25 22:38|47|57|94355|99555|32438
2022-08-25 22:38|61|2|14648|36605|91280
2022-08-25 22:38|63|7|32824|21269|62636
2022-08-25 22:38|23|54|20033|49571|2907
2022-08-25 22:39|98|89|44332|53624|61819
2022-08-25 22:39|13|44|32124|24091|61970
2022-08-25 22:39|67|83|34587|9437|82124
2022-08-25 22:39|15|29|52561|19451|60883
2022-08-25 22:39|2|31|18509|3416|9342
2022-08-25 22:39|92|80|55872|89125|37464
2022-08-25 22:40|57|16|53531|72772|14361
2022-08-25 22:40|72|63|21296|7604|76228
2022-08-25 22:40|29|32|27883|50417|77039
2022-08-25 22:40|74|3|21162|80160|73955
2022-08-25 22:40|48|15|47661|79548|37653
2022-08-25 22:40|23|8|80206|82289|79046
2022-08-25 22:41|96|93|28344|78982|19613
2022-08-25 22:41|54|13|93312|8763|39600
2022-08-25 22:41|91|83|95839|62597|30701
2022-08-25 22:41|38|65|45368|20264|99304
2022-08-25 22:41|37|76|96415|79067|26993
2022-08-25 22:41|46|35|90408|22084|7563
2022-08-25 22:42|64|62|19393|32427|93264
2022-08-25 22:42|57|5|37489|2282|72123
2022-08-25 22:42|58|94|85128|68676|65798
2022-08-25 22:42|42|83|75634|45314|5636
2022-08-25 22:42|60|51|94618|1073|66661
2022-08-25 22:42|83|26|83324|11233|34135
2022-08-25 22:43|54|53|26191|54631|84124
2022-08-25 22:43|59|34|90676|77728|33017
2022-08-25 22:43|64|85|27598|3184|22771
2022-08-25 22:43|55|6|47955|45171|42892
2022-08-25 22:43|19|36|17266|95502|93263
2022-08-25 22:43|16|59|95491|7208|17938
2022-08-25 22:44|40|47|64196|67950|37375
2022-08-25 22:44|30|16|3358|46697|44533
2022-08-25 22:44|58|79|61069|67739|2892
2022-08-25 22:44|13|57|6381|62335|86678
2022-08-25 22:44|51|19|20447|61165|76665
2022-08-25 22:44|76|10|98391|51259|67978
2022-08-25 22:45|92|44|46086|58130|66691
2022-08-25 22:45|6|80|1285|12361|86508
2022-08-25 22:45|87|37|65078|54951|31774
2022-08-25 22:45|83|64|52064|20697|19410
2022-08-25 22:45|79|17|10285|15508|32860
2022-08-25 22:45|33|46|35521|42229|47219
2022-08-25 22:46|6|13|95234|73787|38755
2022-08-25 22:46|33|83|2137|78057|22248
2022-08-25 22:46|54|68|19463|59150|21992
2022-08-25 22:46|41|94|57708|76363|24532
2022-08-25 22:46|36|78|28979|17142|85415
2022-08-25 22:46|88|27|32085|62302|40621
2022-08-25 22:47|66|38|75921|44713|28398
2022-08-25 22:47|55|50|17311|8138|63787
2022-08-25 22:47|66|77|33568|17664|1627
2022-08-25 22:47|48|79|96165|38909|86002
2022-08-25 22:47|79|15|35489|51944|49031
2022-08-25 22:47|68|55|85484|23904|58672
2022-08-25 22:48|55|96|38617|1399|2400
2022-08-25 22:48|23|78|77383|22206|10102
2022-08-25 22:48|79|73|33325|20936|49315
2022-08-25 22:48|55|51|3000|57909|34701
2022-08-25 22:48|55|61|41560|87725|12888
2022-08-25 22:48|6|74|27555|96385|62131
2022-08-25 22:49|64|49|17371|68813|45437
2022-08-25 22:49|60|45|11561|53346|95113
2022-08-25 22:49|8|37|87375|45579|74407
2022-08-25 22:49|56|55|12210|30710|49311
2022-08-25 22:49|73|54|66926|37567|54888
2022-08-25 22:49|4|39|40817|95772|37176
2022-08-25 22:50|49|17|85900|62439|91694
2022-08-25 22:50|22|27|70186|31174|90796
2022-08-25 22:50|69|78|49935|70515|41548
2022-08-25 22:50|38|60|34695|84839|51982
2022-08-25 22:50|92|3|29281|86142|38151
2022-08-25 22:50|30|96|33410|32072|93844
2022-08-25 22:51|96|12|66901|97980|27022
2022-08-25 22:51|72|73|34234|66165|78971
2022-08-25 22:51|87|10|61989|67278|97353
2022-08-25 22:51|41|33|85219|24968|51399
2022-08-25 22:51|70|21|10264|72441|19144
2022-08-25 22:51|43|80|89287|55010|19287
2022-08-25 22:52|51|48|39238|28194|26621
2022-08-25 22:52|22|39|60040|57437|36439
2022-08-25 22:52|77|14|57106|65402|10598
2022-08-25 22:52|9|44|90573|68779|77543
2022-08-25 22:52|4|77|23712|51791|87678
2022-08-25 22:52|68|23|32883|44918|35477
2022-08-25 22:53|38|78|25054|62570|90781
2022-08-25 22:53|52|16|3617|43908|9183
2022-08-25 22:53|62|85|22915|83154|33235
2022-08-25 22:53|81|29|42388|70603|31369
2022-08-25 22:53|50|76|24843|92074|89995
2022-08-25 22:53|86|44|35505|79869|12009
2022-08-25 22:54|13|33|33839|69340|47756
2022-08-25 22:54|84|27|58431|66192|28109
2022-08-25 22:54|7|37|87403|2791|27939
2022-08-25 22:54|61|46|92282|95918|92239
2022-08-25 22:54|91|19|48503|47346|81031
2022-08-25 22:54|14|24|15346|79215|1362
2022-08-25 22:55|95|4|11037|68764|4527
2022-08-25 22:55|67|60|33717|5996|70555
2022-08-25 22:55|98|62|3173|43080|98734
2022-08-25 22:55|33|76|43230|56456|13645
2022-08-25 22:55|91|96|70212|72877|62255
2022-08-25 22:55|12|24|49864|49885|71336
2022-08-25 22:55|61|42|60258|43083|76418
2022-08-25 22:56|19|77|62282|96500|79440
2022-08-25 22:56|97|38|2545|46515|93176
2022-08-25 22:56|90|97|15399|24048|65894
2022-08-25 22:56|60|63|66704|51821|38653
2022-08-25 22:56|78|58|19949|75639|54859
2022-08-25 22:57|38|30|2103|89913|99586
2022-08-25 22:57|67|32|79243|64789|45891
2022-08-25 22:57|69|90|58301|5246|67532
2022-08-25 22:57|84|88|1350|27328|9335
2022-08-25 22:57|91|69|23972|11881|57013
2022-08-25 22:58|48|91|45606|60599|81357
2022-08-25 22:58|57|14|34351|83346|45516
2022-08-25 22:58|85|76|97706|72670|17028
2022-08-25 22:58|96|5|45099|89189|41036
2022-08-25 22:58|76|90|48443|48789|90785
2022-08-25 22:58|51|70|63061|23961|85267
2022-08-25 22:59|81|73|12225|23562|42362
2022-08-25 22:59|57|2|69428|79172|98710
2022-08-25 22:59|37|46|14936|95833|48793
2022-08-25 22:59|37|30|5664|39821|43324
2022-08-25 22:59|98|36|91266|43284|63058
2022-08-25 22:59|5|12|3789|40576|59659
2022-08-25 23:00|13|73|67184|6174|74725
2022-08-25 23:00|76|28|25895|10366|82194
2022-08-25 23:00|12|98|84717|86764|91391
2022-08-25 23:00|3|48|34060|88324|31896
2022-08-25 23:00|42|2|11725|33908|56555
2022-08-25 23:00|26|84|85151|15968|60192
2022-08-25 23:01|87|36|3334|25055|4711
2022-08-25 23:01|57|42|54584|37632|90172
2022-08-25 23:01|92|93|44667|61382|42197
2022-08-25 23:01|21|51|58263|74351|39819
2022-08-25 23:01|85|12|9281|72855|77264
2022-08-25 23:01|43|68|25260|92444|34576
2022-08-25 23:02|27|77|97189|67871|7820
2022-08-25 23:02|26|1|9351|19583|53535
2022-08-25 23:02|16|40|78562|61630|85584
2022-08-25 23:02|42|56|20416|92547|55092
2022-08-25 23:02|91|80|48583|41333|67928
2022-08-25 23:02|8|54|10429|43902|64168
2022-08-25 23:03|70|98|39245|11274|40179
2022-08-25 23:03|90|50|23604|97439|10393
2022-08-25 23:03|12|46|84333|56040|88895
2022-08-25 23:03|33|42|80565|48924|34649
2022-08-25 23:03|23|13|30105|56606|61891
2022-08-25 23:03|11|63|40175|63042|4871
2022-08-25 23:04|58|31|19069|60013|18108
2022-08-25 23:04|48|81|74382|93646|89767
2022-08-25 23:04|82|19|4537|97109|25778
2022-08-25 23:04|21|73|61607|42488|62544
2022-08-25 23:04|66|66|11115|6618|14321
2022-08-25 23:04|38|22|47813|78354|52910
2022-08-25 23:05|43|48|74964|70129|52587
2022-08-25 23:05|30|71|66024|94095|86725
2022-08-25 23:05|29|45|85764|56663|33527
2022-08-25 23:05|7|50|85528|49907|17892
2022-08-25 23:05|42|20|77290|52236|72688
2022-08-25 23:05|90|85|8391|9783|72066
2022-08-25 23:06|6|11|48773|48560|34881
2022-08-25 23:06|92|22|58836|28401|69641
2022-08-25 23:06|72|8|39765|4782|47213
2022-08-25 23:06|10|92|43745|35929|70563
2022-08-25 23:06|10|78|37681|78106|16110
2022-08-25 23:06|4|52|92505|10011|13849
2022-08-25 23:07|14|39|44518|45680|63192
2022-08-25 23:07|60|89|16751|26243|70601
2022-08-25 23:07|49|65|68500|23109|96346
2022-08-25 23:07|46|81|63156|24227|38619
2022-08-25 23:07|25|54|41440|12054|71316
2022-08-25 23:07|33|14|8653|77005|52367
2022-08-25 23:08|49|34|93036|49363|66926
2022-08-25 23:08|21|17|6158|67342|87860
2022-08-25 23:08|57|40|30376|14564|15050
2022-08-25 23:08|29|39|2574|99518|17862
2022-08-25 23:08|59|82|20675|58129|59795
2022-08-25 23:09|76|93|64052|7470|8325
2022-08-25 23:09|67|73|83416|94889|1490
2022-08-25 23:09|45|38|84735|22871|49295
2022-08-25 23:09|1|65|57002|38444|65866
2022-08-25 23:09|28|42|34274|26159|89555
2022-08-25 23:09|54|17|98763|87010|78172
2022-08-25 23:09|71|82|64801|66336|25620
2022-08-25 23:10|59|46|60312|8774|83606
2022-08-25 23:10|94|15|71134|62173|48075
2022-08-25 23:10|59|74|12049|26446|86818
2022-08-25 23:10|9|38|88159|38433|84467
2022-08-25 23:10|34|20|76852|56356|43693
2022-08-25 23:10|58|66|6692|96685|57428
2022-08-25 23:11|51|93|38488|95393|17334
2022-08-25 23:11|19|81|90441|12935|1441
2022-08-25 23:11|96|82|90494|37962|16020
2022-08-25 23:11|3|96|64331|80057|33001
2022-08-25 23:11|50|66|54385|13066|82020
2022-08-25 23:11|91|71|5239|31014|26334
2022-08-25 23:12|46|92|60139|26464|54127
2022-08-25 23:12|77|56|10127|88998|32172
2022-08-25 23:12|38|61|30113|73740|6021
2022-08-25 23:12|36|27|25275|41995|90542
2022-08-25 23:12|59|72|63241|13100|30929
2022-08-25 23:13|83|29|86683|91128|76900
2022-08-25 23:13|67|2|61278|62237|80656
2022-08-25 23:13|71|39|94465|55280|42108
2022-08-25 23:13|76|38|14865|4781|27013
2022-08-25 23:13|83|69|22272|39558|88955
